"","out","good"
"36744","0.4-14-5-244;  X3, X6, X7, X9, X10, X11, X12, X13, X14",FALSE
"36745","0.4-14-5-245;  X1, X10",FALSE
"36746","0.4-14-5-246;  X2, X3, X6, X8, X11, X12, X14",FALSE
"36747","0.4-14-5-247;  X2, X3, X6, X8, X9, X11, X14",FALSE
"36748","0.4-14-5-248;  X2, X3, X4, X5, X7, X13, X14",FALSE
"36749","0.4-14-5-249;  X2, X3, X5, X6, X8, X9, X10, X11, X12",FALSE
"36750","0.4-14-5-250;  X3, X5, X6, X7, X9, X10, X11, X12, X14",FALSE
"36751","0.4-14-5-251;  X2, X4, X5, X6, X7, X8, X11, X12, X14",FALSE
"36752","0.4-14-5-252;  X3, X4, X8, X9, X13, X14",FALSE
"36753","0.4-14-5-253;  X1, X5, X6, X7, X8, X11",FALSE
"36754","0.4-14-5-254;  X2, X3, X4, X5, X6, X10, X11, X12",FALSE
"36755","0.4-14-5-255;  X3, X4, X5, X7, X8, X9, X10, X11, X12, X13, X14",FALSE
"36756","0.4-14-5-256;  X2, X3, X4, X5, X6, X7, X8",FALSE
"36757","0.4-14-5-257;  X2, X3, X5, X6, X7, X8, X10, X11, X12, X14",FALSE
"36758","0.4-14-5-258;  X3, X5, X6, X8, X11, X12, X13",FALSE
"36759","0.4-14-5-259;  X5, X6, X8, X9, X11, X12",FALSE
"36760","0.4-14-5-260;  X3, X7, X8, X10, X11, X12, X13, X14",FALSE
"36761","0.4-14-5-261;  X2, X4, X5, X7, X9, X11, X12, X14",FALSE
"36762","0.4-14-5-262;  X3, X4, X5, X6, X7, X8, X10, X12, X13, X14",FALSE
"36763","0.4-14-5-263;  X3, X4, X5, X6, X7, X8, X9, X11, X12, X14",FALSE
"36764","0.4-14-5-264;  X2, X6, X7, X8, X9, X10, X11, X12, X13",FALSE
"36765","0.4-14-5-265;  X2, X4, X7, X8, X9, X11",FALSE
"36766","0.4-14-5-266;  X3, X5, X7, X8, X9, X10, X12",FALSE
"36767","0.4-14-5-267;  X7, X8, X9, X10, X11, X14",FALSE
"36768","0.4-14-5-268;  X5, X7, X8, X12, X14",FALSE
"36769","0.4-14-5-269;  X3, X5, X6, X8, X12, X13",FALSE
"36770","0.4-14-5-270;  X3, X4, X5, X6, X7, X8, X9, X11, X12, X13, X14",FALSE
"36771","0.4-14-5-271;  X2, X3, X6, X7, X8, X9, X10, X11, X13",FALSE
"36772","0.4-14-5-272;  X2, X3, X4, X5, X9, X11, X13, X14",FALSE
"36773","0.4-14-5-273;  X1, X4, X7, X10, X12, X13, X14",FALSE
"36774","0.4-14-5-274;  X2, X4, X7, X8, X9, X10, X11, X13",FALSE
"36775","0.4-14-5-275;  X1, X3, X4, X6, X14",FALSE
"36776","0.4-14-5-276;  X4, X5, X6, X8, X9, X10, X12, X14",FALSE
"36777","0.4-14-5-277;  X2, X4, X5, X7, X8, X11, X12, X14",FALSE
"36778","0.4-14-5-278;  X2, X6, X8, X9, X10, X11, X12, X14",FALSE
"36779","0.4-14-5-279;  X2, X4, X5, X6, X7, X8, X10, X11, X13, X14",FALSE
"36780","0.4-14-5-280;  X3, X5, X8, X9, X11",FALSE
"36781","0.4-14-5-281;  X2, X3, X5, X10, X11, X13",FALSE
"36782","0.4-14-5-282;  X4, X6, X9, X10, X11, X13, X14",FALSE
"36783","0.4-14-5-283;  X2, X3, X4, X5, X6, X8, X9, X10, X12, X14",FALSE
"36784","0.4-14-5-284;  X3, X4, X5, X6, X7, X12, X13, X14",FALSE
"36785","0.4-14-5-285;  X3, X4, X6, X7, X8, X9, X10, X11, X12, X13",FALSE
"36786","0.4-14-5-286;  X3, X4, X5, X7, X8, X9, X12",FALSE
"36787","0.4-14-5-287;  X3, X4, X5, X7, X8, X9, X10, X11, X12, X13, X14",FALSE
"36788","0.4-14-5-288;  X4, X5, X6, X7, X8, X9, X11",FALSE
"36789","0.4-14-5-289;  X3, X4, X5, X7, X8, X9, X12, X13, X14",FALSE
"36790","0.4-14-5-290;  X1, X4, X6, X10",FALSE
"36791","0.4-14-5-291;  X4, X5, X6, X7, X9, X11, X12, X13, X14",FALSE
"36792","0.4-14-5-292;  X2, X4, X5, X7, X8, X9, X10, X11, X12, X13",FALSE
"36793","0.4-14-5-293;  X2, X3, X4, X5, X7, X9, X12, X13, X14",FALSE
"36794","0.4-14-5-294;  X3, X4, X5, X9, X10, X11, X12, X13, X14",FALSE
"36795","0.4-14-5-295;  X3, X4, X7, X10, X12, X14",FALSE
"36796","0.4-14-5-296;  X2, X3, X4, X5, X6, X7, X8, X11, X13",FALSE
"36797","0.4-14-5-297;  X2, X4, X5, X7, X9, X10, X13",FALSE
"36798","0.4-14-5-298;  X4, X7, X8, X9, X10, X11, X13, X14",FALSE
"36799","0.4-14-5-299;  X3, X5, X7, X12, X13, X14",FALSE
"36800","0.4-14-5-300;  X2, X3, X5, X7, X8, X9, X10, X11, X12",FALSE
"36801","0.4-14-5-301;  X1, X2, X3, X8, X10, X12, X14",FALSE
"36802","0.4-14-5-302;  X2, X3, X4, X8, X9, X10, X11, X12, X13, X14",FALSE
"36803","0.4-14-5-303;  X2, X3, X4, X5, X8, X9, X10, X11, X12, X13",FALSE
"36804","0.4-14-5-304;  X2, X3, X5, X6, X7, X8, X9, X11, X12, X13, X14",FALSE
"36805","0.4-14-5-305;  X2, X3, X5, X6, X8, X9, X10, X11, X12",FALSE
"36806","0.4-14-5-306;  X2, X3, X4, X5, X6, X7, X8, X10, X12, X13, X14",FALSE
"36807","0.4-14-5-307;  X2, X4, X8, X9, X11, X12",FALSE
"36808","0.4-14-5-308;  X3, X4, X5, X7, X9, X12, X13, X14",FALSE
"36809","0.4-14-5-309;  X2, X3, X4, X5, X6, X7, X8, X10, X11, X14",FALSE
"36810","0.4-14-5-310;  X2, X5, X7, X11, X12, X13, X14",FALSE
"36811","0.4-14-5-311;  X3, X4, X6, X9, X10, X11",FALSE
"36812","0.4-14-5-312;  X3, X4, X5, X6, X7, X9, X10, X13, X14",FALSE
"36813","0.4-14-5-313;  X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"36814","0.4-14-5-314;  X1, X6, X8, X14",FALSE
"36815","0.4-14-5-315;  X5, X8, X9, X10, X11, X13",FALSE
"36816","0.4-14-5-316;  X4, X7, X10, X12, X14",FALSE
"36817","0.4-14-5-317;  X2, X4, X5, X6, X7, X9, X14",FALSE
"36818","0.4-14-5-318;  X2, X3, X4, X5, X6, X7, X8, X12, X13, X14",FALSE
"36819","0.4-14-5-319;  X2, X3, X4, X5, X7, X9, X10, X11, X12, X13",FALSE
"36820","0.4-14-5-320;  X2, X4, X5, X7, X9, X10, X12, X13",FALSE
"36821","0.4-14-5-321;  X1, X2, X6, X7, X12, X14",FALSE
"36822","0.4-14-5-322;  X2, X4, X5, X6, X7, X8, X9, X10, X11, X12",FALSE
"36823","0.4-14-5-323;  X2, X3, X4, X6, X7, X8, X9, X10, X13, X14",FALSE
"36824","0.4-14-5-324;  X6, X9, X10, X11, X12, X14",FALSE
"36825","0.4-14-5-325;  X2, X3, X5, X6, X7, X8, X9, X10, X11, X12, X13",FALSE
"36826","0.4-14-5-326;  X3, X4, X6, X8, X9, X12, X13, X14",FALSE
"36827","0.4-14-5-327;  X2, X3, X5, X6, X9, X13, X14",FALSE
"36828","0.4-14-5-328;  X1, X2, X4, X7, X10, X12, X13",FALSE
"36829","0.4-14-5-329;  X3, X4, X7, X9, X11, X12, X13",FALSE
"36830","0.4-14-5-330;  X2, X5, X6, X7, X9, X11, X12, X13",FALSE
"36831","0.4-14-5-331;  X2, X3, X4, X7, X8, X10, X13",FALSE
"36832","0.4-14-5-332;  X2, X3, X5, X7",FALSE
"36833","0.4-14-5-333;  X2, X3, X5, X6, X7, X8, X9, X10, X12, X13, X14",FALSE
"36834","0.4-14-5-334;  X1, X2, X3, X6, X10",FALSE
"36835","0.4-14-5-335;  X2, X3, X7, X8, X9, X10",FALSE
"36836","0.4-14-5-336;  X2, X3, X5, X6, X8, X9, X12, X13",FALSE
"36837","0.4-14-5-337;  X2, X3, X4, X5, X6, X7, X9, X10, X11, X12, X13",FALSE
"36838","0.4-14-5-338;  X3, X4, X7, X8, X9, X10, X12, X13, X14",FALSE
"36839","0.4-14-5-339;  X3, X6, X9, X11, X13, X14",FALSE
"36840","0.4-14-5-340;  X2, X3, X4, X5, X8, X12",FALSE
"36841","0.4-14-5-341;  X3, X4, X5, X8, X10, X11",FALSE
"36842","0.4-14-5-342;  X3, X4, X7, X8, X9, X10, X11",FALSE
"36843","0.4-14-5-343;  X1, X2, X4, X5, X6, X8, X12, X13, X14",FALSE
"36844","0.4-14-5-344;  X3, X5, X7, X9, X10, X12, X13, X14",FALSE
"36845","0.4-14-5-345;  X2, X3, X6, X7, X8, X10, X12, X13",FALSE
"36846","0.4-14-5-346;  X2, X3, X5, X6, X7, X9, X10, X11, X13, X14",FALSE
"36847","0.4-14-5-347;  X2, X3, X5, X6, X10, X11, X12, X13",FALSE
"36848","0.4-14-5-348;  X2, X3, X4, X8, X9, X10, X13, X14",FALSE
"36849","0.4-14-5-349;  X2, X3, X4, X6, X7, X8, X9, X10, X12",FALSE
"36850","0.4-14-5-350;  X2, X3, X4, X5, X7, X9, X10, X11, X13",FALSE
"36851","0.4-14-5-351;  X3, X4, X5, X6, X7, X8, X10, X11, X13",FALSE
"36852","0.4-14-5-352;  X3, X4, X5, X12, X13, X14",FALSE
"36853","0.4-14-5-353;  X2, X4, X5, X6, X7, X8, X9, X11, X12, X13",FALSE
"36854","0.4-14-5-354;  X2, X4, X7, X8, X10, X12, X13, X14",FALSE
"36855","0.4-14-5-355;  X2, X3, X4, X5, X6, X7, X10, X11, X12, X13, X14",FALSE
"36856","0.4-14-5-356;  X3, X5, X6, X11, X12, X13, X14",FALSE
"36857","0.4-14-5-357;  X3, X4, X5, X6, X7, X9, X10, X12, X13, X14",FALSE
"36858","0.4-14-5-358;  X3, X5, X7, X8, X9, X10, X12, X14",FALSE
"36859","0.4-14-5-359;  X2, X4, X6, X8, X9, X11, X13, X14",FALSE
"36860","0.4-14-5-360;  X2, X3, X5, X6, X8, X9, X11, X12, X14",FALSE
"36861","0.4-14-5-361;  X2, X3, X6, X7, X8, X10, X14",FALSE
"36862","0.4-14-5-362;  X2, X4, X5, X6, X7, X8, X10, X11, X12",FALSE
"36863","0.4-14-5-363;  X2, X3, X4, X8, X9, X10, X11, X12, X13, X14",FALSE
"36864","0.4-14-5-364;  X2, X3, X4, X6, X11, X13, X14",FALSE
"36865","0.4-14-5-365;  X1, X2, X3, X4, X6, X10, X11, X12, X14",FALSE
"36866","0.4-14-5-366;  X2, X3, X4, X5, X6, X9, X11, X12, X13, X14",FALSE
"36867","0.4-14-5-367;  X1, X3, X4, X8, X9",FALSE
"36868","0.4-14-5-368;  X2, X4, X5, X6, X8, X11, X12, X14",FALSE
"36869","0.4-14-5-369;  X3, X4, X5, X6, X7, X10, X11, X13, X14",FALSE
"36870","0.4-14-5-370;  X1, X5",FALSE
"36871","0.4-14-5-371;  X2, X3, X4, X5, X6, X8, X10, X11, X12, X14",FALSE
"36872","0.4-14-5-372;  X2, X3, X4, X7, X8, X10, X11, X12, X13, X14",FALSE
"36873","0.4-14-5-373;  X1, X3, X8, X13, X14",FALSE
"36874","0.4-14-5-374;  X2, X3, X4, X6, X10, X11, X12, X14",FALSE
"36875","0.4-14-5-375;  X2, X6, X7, X11, X13, X14",FALSE
"36876","0.4-14-5-376;  X1, X3, X4, X9, X10",FALSE
"36877","0.4-14-5-377;  X2, X3, X9, X13, X14",FALSE
"36878","0.4-14-5-378;  X2, X7, X9, X10, X11, X13",FALSE
"36879","0.4-14-5-379;  X2, X5, X8, X9, X10, X11, X12, X13, X14",FALSE
"36880","0.4-14-5-380;  X2, X3, X4, X6, X7, X9, X10, X11, X12, X13",FALSE
"36881","0.4-14-5-381;  X2, X3, X4, X7, X8, X11, X12, X14",FALSE
"36882","0.4-14-5-382;  X4, X5, X6, X9, X10, X12, X13",FALSE
"36883","0.4-14-5-383;  X1, X2, X10, X12",FALSE
"36884","0.4-14-5-384;  X3, X7, X8, X9, X11, X12, X13, X14",FALSE
"36885","0.4-14-5-385;  X3, X8, X10, X11, X12, X13, X14",FALSE
"36886","0.4-14-5-386;  X1, X2, X3, X4, X5, X6, X7, X12, X13",FALSE
"36887","0.4-14-5-387;  X4, X6, X7, X8, X10, X12, X13, X14",FALSE
"36888","0.4-14-5-388;  X1, X11, X13",FALSE
"36889","0.4-14-5-389;  X3, X7, X8, X9, X10, X11, X12, X13, X14",FALSE
"36890","0.4-14-5-390;  X2, X3, X7, X8, X9, X10, X11",FALSE
"36891","0.4-14-5-391;  X2, X3, X4, X7, X8, X9, X10, X12",FALSE
"36892","0.4-14-5-392;  X2, X3, X5, X6, X7, X9, X10, X11, X12, X13, X14",FALSE
"36893","0.4-14-5-393;  X3, X4, X7, X8, X9, X10, X12, X14",FALSE
"36894","0.4-14-5-394;  X2, X3, X5, X6, X7, X8, X10, X11, X13",FALSE
"36895","0.4-14-5-395;  X2, X3, X4, X5, X6, X7, X10, X11, X12, X13",FALSE
"36896","0.4-14-5-396;  X2, X3, X4, X6, X10, X12",FALSE
"36897","0.4-14-5-397;  X1, X6, X8, X12, X13",FALSE
"36898","0.4-14-5-398;  X3, X5, X6, X8, X10, X11, X12, X13, X14",FALSE
"36899","0.4-14-5-399;  X2, X5, X6, X7, X8, X9, X11, X12, X13, X14",FALSE
"36900","0.4-14-5-400;  X1",FALSE
"36901","0.4-14-5-401;  X3, X5, X6, X7, X8, X10, X11, X12, X13, X14",FALSE
"36902","0.4-14-5-402;  X2, X4, X5, X6, X7, X8, X9, X10, X11, X12, X13",FALSE
"36903","0.4-14-5-403;  X3, X4, X5, X6, X7, X8, X10, X11, X12, X13, X14",FALSE
"36904","0.4-14-5-404;  X3, X6, X7, X8, X11, X12, X13, X14",FALSE
"36905","0.4-14-5-405;  X2, X3, X4, X6, X10, X11, X12, X13",FALSE
"36906","0.4-14-5-406;  X1, X3, X11, X13",FALSE
"36907","0.4-14-5-407;  X3, X4, X5, X7, X8, X10, X12, X13, X14",FALSE
"36908","0.4-14-5-408;  X2, X3, X4, X5, X8, X9, X10, X11, X13, X14",FALSE
"36909","0.4-14-5-409;  X3, X4, X5, X6, X7, X8, X9, X10, X12",FALSE
"36910","0.4-14-5-410;  X3, X5, X6, X7, X10, X12, X13",FALSE
"36911","0.4-14-5-411;  X2, X3, X4, X6, X8, X9, X11, X12, X13",FALSE
"36912","0.4-14-5-412;  X2, X3, X4, X5, X11, X12, X14",FALSE
"36913","0.4-14-5-413;  X2, X3, X5, X6, X7, X8, X10, X11, X13, X14",FALSE
"36914","0.4-14-5-414;  X1",FALSE
"36915","0.4-14-5-415;  X4, X5, X6, X7, X9, X10, X11, X12, X14",FALSE
"36916","0.4-14-5-416;  X1, X4, X6, X7",FALSE
"36917","0.4-14-5-417;  X2, X3, X4, X5, X6, X7, X8, X10, X12, X13, X14",FALSE
"36918","0.4-14-5-418;  X3, X4, X5, X7, X8, X10, X13, X14",FALSE
"36919","0.4-14-5-419;  X2, X5, X7, X10, X11, X12, X13",FALSE
"36920","0.4-14-5-420;  X5, X8, X9, X11",FALSE
"36921","0.4-14-5-421;  X2, X3, X5, X7, X8, X9, X10, X12",FALSE
"36922","0.4-14-5-422;  X1, X5, X7, X10, X11, X13, X14",FALSE
"36923","0.4-14-5-423;  X3, X4, X5, X6, X7, X8, X9, X11, X12, X13, X14",FALSE
"36924","0.4-14-5-424;  X2, X4, X9, X10, X11, X12, X13",FALSE
"36925","0.4-14-5-425;  X2, X5, X6, X7, X8, X11, X12, X14",FALSE
"36926","0.4-14-5-426;  X2, X3, X4, X6, X7, X8, X10, X11, X12, X14",FALSE
"36927","0.4-14-5-427;  X2, X3, X5, X6, X7, X8, X11, X13, X14",FALSE
"36928","0.4-14-5-428;  X2, X3, X4, X5, X6, X7, X8, X11, X12, X14",FALSE
"36929","0.4-14-5-429;  X2, X4, X5, X6, X7, X9, X10, X11, X12, X13, X14",FALSE
"36930","0.4-14-5-430;  X4, X5, X7, X9, X10, X11, X13",FALSE
"36931","0.4-14-5-431;  X2, X3, X4, X5, X7, X9, X10, X11, X12, X14",FALSE
"36932","0.4-14-5-432;  X3, X5, X8, X9, X11, X14",FALSE
"36933","0.4-14-5-433;  X2, X4, X5, X6, X7, X8, X9, X10, X11, X12, X13, X14",FALSE
"36934","0.4-14-5-434;  X4, X5, X6, X8, X10, X13, X14",FALSE
"36935","0.4-14-5-435;  X2, X4, X6, X7, X8, X9, X12, X13, X14",FALSE
"36936","0.4-14-5-436;  X1, X3, X4, X5, X6, X8, X10, X11, X13",FALSE
"36937","0.4-14-5-437;  X2, X3, X6, X8, X10, X11, X12, X14",FALSE
"36938","0.4-14-5-438;  X4, X6, X7, X9, X10, X11, X12, X14",FALSE
"36939","0.4-14-5-439;  X3, X4, X6, X7, X8, X9, X10, X11, X13, X14",FALSE
"36940","0.4-14-5-440;  X2, X3, X4, X5, X9, X10, X12",FALSE
"36941","0.4-14-5-441;  X3, X4, X6, X7, X11, X12, X13, X14",FALSE
"36942","0.4-14-5-442;  X2, X3, X5, X6, X7, X8, X11, X12, X13, X14",FALSE
"36943","0.4-14-5-443;  X3, X4, X8, X9, X10, X11, X12, X14",FALSE
"36944","0.4-14-5-444;  X2, X3, X5, X6, X7, X8, X9, X10, X11, X12, X14",FALSE
"36945","0.4-14-5-445;  X3, X5, X6, X8, X9, X10, X12, X13",FALSE
"36946","0.4-14-5-446;  X2, X3, X5, X7, X8, X9, X10, X11, X12, X13, X14",FALSE
"36947","0.4-14-5-447;  X2, X3, X4, X5, X7, X8, X11, X12, X14",FALSE
"36948","0.4-14-5-448;  X2, X3, X4, X7, X9, X11, X14",FALSE
"36949","0.4-14-5-449;  X2, X8, X9, X10, X12, X13",FALSE
"36950","0.4-14-5-450;  X2, X3, X4, X10, X12, X13, X14",FALSE
"36951","0.4-14-5-451;  X2, X3, X4, X5, X7, X8, X10, X12",FALSE
"36952","0.4-14-5-452;  X3, X4, X5, X6, X7, X9, X12, X13",FALSE
"36953","0.4-14-5-453;  X2, X4, X5, X7, X9, X13, X14",FALSE
"36954","0.4-14-5-454;  X2, X5, X6, X8, X9, X12, X14",FALSE
"36955","0.4-14-5-455;  X10, X13, X14",FALSE
"36956","0.4-14-5-456;  X2, X3, X4, X5, X6, X7, X8, X12, X13",FALSE
"36957","0.4-14-5-457;  X2, X3, X5, X6, X8, X9, X11, X12, X13, X14",FALSE
"36958","0.4-14-5-458;  X2, X3, X5, X6, X7, X9, X10, X11, X12",FALSE
"36959","0.4-14-5-459;  X3, X4, X6, X7, X8, X9, X12",FALSE
"36960","0.4-14-5-460;  X1",FALSE
"36961","0.4-14-5-461;  X1, X4, X8, X10, X11, X14",FALSE
"36962","0.4-14-5-462;  X2, X3, X4, X7, X8, X9, X12, X13, X14",FALSE
"36963","0.4-14-5-463;  X2, X3, X4, X5, X6, X7, X9, X10, X11",FALSE
"36964","0.4-14-5-464;  X2, X5, X9, X10, X12, X13, X14",FALSE
"36965","0.4-14-5-465;  X6, X8, X9, X11, X13, X14",FALSE
"36966","0.4-14-5-466;  X2, X3, X5, X10, X11, X12, X14",FALSE
"36967","0.4-14-5-467;  X4, X6, X7, X8, X10, X11, X13, X14",FALSE
"36968","0.4-14-5-468;  X2, X3, X4, X5, X6, X7, X8, X9, X11, X12, X13",FALSE
"36969","0.4-14-5-469;  X2, X4, X5, X6, X7, X8, X9, X12, X13",FALSE
"36970","0.4-14-5-470;  X2, X3, X5, X9, X13, X14",FALSE
"36971","0.4-14-5-471;  X3, X4, X6, X7, X9, X10, X11, X13",FALSE
"36972","0.4-14-5-472;  X2, X6, X9, X10, X11, X12, X14",FALSE
"36973","0.4-14-5-473;  X2, X3, X5, X7, X9, X10, X11, X12, X14",FALSE
"36974","0.4-14-5-474;  X2, X6, X8, X10, X11",FALSE
"36975","0.4-14-5-475;  X2, X4, X5, X6, X7, X8, X14",FALSE
"36976","0.4-14-5-476;  X4, X5, X7, X8, X9, X10, X13",FALSE
"36977","0.4-14-5-477;  X2, X5, X6, X7, X9, X10, X13, X14",FALSE
"36978","0.4-14-5-478;  X2, X3, X5, X6, X7, X9, X10, X12, X13",FALSE
"36979","0.4-14-5-479;  X2, X4, X8, X10, X12, X13, X14",FALSE
"36980","0.4-14-5-480;  X2, X3, X4, X6, X7, X10, X13",FALSE
"36981","0.4-14-5-481;  X4, X5, X7, X8, X9, X10, X11, X12, X13",FALSE
"36982","0.4-14-5-482;  X2, X3, X4, X5, X6, X8, X10, X12, X14",FALSE
"36983","0.4-14-5-483;  X3, X4, X5, X6, X7, X10, X11, X12, X14",FALSE
"36984","0.4-14-5-484;  X2, X3, X4, X6, X7, X10, X14",FALSE
"36985","0.4-14-5-485;  X2, X3, X5, X7, X9, X11, X12, X14",FALSE
"36986","0.4-14-5-486;  X2, X3, X7, X8, X10, X13, X14",FALSE
"36987","0.4-14-5-487;  X2, X3, X4, X5, X7, X8, X10, X12, X13",FALSE
"36988","0.4-14-5-488;  X1, X4, X5, X7, X11",FALSE
"36989","0.4-14-5-489;  X1, X5, X7, X8, X9, X10, X11",FALSE
"36990","0.4-14-5-490;  X3, X4, X5, X7, X8, X9",FALSE
"36991","0.4-14-5-491;  X3, X4, X5, X6, X7, X9, X12",FALSE
"36992","0.4-14-5-492;  X2, X3, X4, X5, X6, X7, X9, X10, X12",FALSE
"36993","0.4-14-5-493;  X1, X2, X4, X6, X11, X12, X14",FALSE
"36994","0.4-14-5-494;  X3, X4, X5, X6, X7, X9, X10, X11, X12, X14",FALSE
"36995","0.4-14-5-495;  X2, X3, X4, X5, X6, X7, X9, X10, X12, X13, X14",FALSE
"36996","0.4-14-5-496;  X3, X4, X6, X8, X9, X11, X12",FALSE
"36997","0.4-14-5-497;  X2, X4, X5, X8, X9, X10, X11, X12, X13",FALSE
"36998","0.4-14-5-498;  X2, X3, X6, X7, X8, X10, X12, X13, X14",FALSE
"36999","0.4-14-5-499;  X1, X4, X5, X8, X12, X14",FALSE
"37000","0.4-14-5-500;  X2, X4, X5, X6, X8, X9, X11, X12, X13",FALSE
"37001","0.4-14-9-1;  X4, X6, X7, X9, X11, X12, X13, X14",FALSE
"37002","0.4-14-9-2;  X3, X6, X7, X8, X10, X11, X14",FALSE
"37003","0.4-14-9-3;  X2, X4, X6, X8, X11, X12, X13, X14",FALSE
"37004","0.4-14-9-4;  X2, X4, X5, X8, X9, X10, X11, X12, X13",FALSE
"37005","0.4-14-9-5;  X3, X5, X6, X8, X11, X12, X14",FALSE
"37006","0.4-14-9-6;  X3, X4, X6, X7, X8, X9, X13",FALSE
"37007","0.4-14-9-7;  X7, X9, X10, X11, X12, X13, X14",FALSE
"37008","0.4-14-9-8;  X1, X6, X7, X12",FALSE
"37009","0.4-14-9-9;  X2, X3, X5, X7, X9, X10, X12",FALSE
"37010","0.4-14-9-10;  X2, X3, X4, X5, X6, X9, X10, X12, X14",FALSE
"37011","0.4-14-9-11;  X2, X6, X8, X9, X10, X11, X13",FALSE
"37012","0.4-14-9-12;  X2, X3, X4, X5, X6, X8, X9, X10, X11, X14",FALSE
"37013","0.4-14-9-13;  X3, X4, X6, X8, X9, X10, X11, X13",FALSE
"37014","0.4-14-9-14;  X3, X6, X7, X8, X9, X11, X13, X14",FALSE
"37015","0.4-14-9-15;  X2, X3, X6, X8, X10, X12, X14",FALSE
"37016","0.4-14-9-16;  X2, X3, X6, X7, X11, X12",FALSE
"37017","0.4-14-9-17;  X7, X8, X9, X10, X11, X12, X14",FALSE
"37018","0.4-14-9-18;  X1, X2, X4",FALSE
"37019","0.4-14-9-19;  X3, X4, X5, X6, X7, X10, X11, X13, X14",FALSE
"37020","0.4-14-9-20;  X2, X3, X4, X5, X6, X9, X10, X11, X12",FALSE
"37021","0.4-14-9-21;  X2, X3, X4, X5, X8, X9, X10, X11, X12, X13, X14",FALSE
"37022","0.4-14-9-22;  X2, X3, X6, X7, X9, X10, X11, X13, X14",FALSE
"37023","0.4-14-9-23;  X1, X3, X6, X11",FALSE
"37024","0.4-14-9-24;  X1, X12, X14",FALSE
"37025","0.4-14-9-25;  X1, X3",FALSE
"37026","0.4-14-9-26;  X3, X4, X6, X7, X11, X12, X14",FALSE
"37027","0.4-14-9-27;  X2, X4, X5, X6, X8, X9, X11, X14",FALSE
"37028","0.4-14-9-28;  X2, X3, X5, X6, X9, X11, X12",FALSE
"37029","0.4-14-9-29;  X2, X4, X5, X6, X7, X8, X9, X13, X14",FALSE
"37030","0.4-14-9-30;  X2, X5, X8, X10, X11, X12",FALSE
"37031","0.4-14-9-31;  X2, X3, X4, X7, X8, X11, X12, X14",FALSE
"37032","0.4-14-9-32;  X2, X4, X6, X7, X8, X9, X10, X12, X13, X14",FALSE
"37033","0.4-14-9-33;  X4, X5, X7, X10, X12, X14",FALSE
"37034","0.4-14-9-34;  X2, X3, X4, X7, X8, X9, X10, X11, X14",FALSE
"37035","0.4-14-9-35;  X2, X3, X5, X6, X7, X11, X12, X13, X14",FALSE
"37036","0.4-14-9-36;  X1, X3, X5, X6, X8, X9, X11, X13",FALSE
"37037","0.4-14-9-37;  X2, X3, X7, X10, X11, X12, X13, X14",FALSE
"37038","0.4-14-9-38;  X3, X5, X6, X7, X8, X9, X10, X12, X14",FALSE
"37039","0.4-14-9-39;  X2, X3, X5, X8, X10, X12, X13, X14",FALSE
"37040","0.4-14-9-40;  X3, X4, X7, X8, X9, X12",FALSE
"37041","0.4-14-9-41;  X2, X3, X5, X6, X7, X9, X10, X11, X14",FALSE
"37042","0.4-14-9-42;  X1, X5, X7, X10, X13",FALSE
"37043","0.4-14-9-43;  X2, X4, X8, X9, X11, X12, X13, X14",FALSE
"37044","0.4-14-9-44;  X2, X3, X4, X5, X8, X9, X10, X11, X13, X14",FALSE
"37045","0.4-14-9-45;  X2, X4, X7, X9, X10, X11, X13",FALSE
"37046","0.4-14-9-46;  X2, X3, X4, X5, X6, X7, X8, X9, X10, X11, X12, X13",FALSE
"37047","0.4-14-9-47;  X5, X6, X7, X8, X10, X12, X13",FALSE
"37048","0.4-14-9-48;  X2, X4, X7, X8, X10, X11, X14",FALSE
"37049","0.4-14-9-49;  X1, X3, X4, X5, X10, X14",FALSE
"37050","0.4-14-9-50;  X5, X7, X8, X9, X10, X11, X12, X13",FALSE
"37051","0.4-14-9-51;  X2, X3, X7, X8, X10, X11, X14",FALSE
"37052","0.4-14-9-52;  X2, X3, X4, X5, X8, X10, X11",FALSE
"37053","0.4-14-9-53;  X2, X3, X5, X6, X7, X9, X10, X11, X12, X14",FALSE
"37054","0.4-14-9-54;  X2, X3, X4, X5, X7, X9, X10, X12, X14",FALSE
"37055","0.4-14-9-55;  X2, X3, X4, X5, X7, X8, X9, X13, X14",FALSE
"37056","0.4-14-9-56;  X7, X8, X9, X11, X12, X13, X14",FALSE
"37057","0.4-14-9-57;  X2, X3, X4, X6, X7, X8, X9, X10, X12, X14",FALSE
"37058","0.4-14-9-58;  X2, X9, X12, X13, X14",FALSE
"37059","0.4-14-9-59;  X2, X5, X7, X12, X13, X14",FALSE
"37060","0.4-14-9-60;  X2, X3, X4, X5, X6, X9, X10",FALSE
"37061","0.4-14-9-61;  X4, X5, X6, X7, X10, X11, X12",FALSE
"37062","0.4-14-9-62;  X2, X3, X5, X6, X7, X9, X10, X12, X13",FALSE
"37063","0.4-14-9-63;  X2, X5, X6, X8, X9, X11, X12, X13, X14",FALSE
"37064","0.4-14-9-64;  X3, X4, X5, X8, X9, X13, X14",FALSE
"37065","0.4-14-9-65;  X1, X5, X7, X13",FALSE
